"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL371147";"ASKENDOSIDE D";"None";"887.07";"3";"-0.17";"C3";"CC(C)(O)[C@@H]1CC[C@](C)([C@H]2[C@@H](O)C[C@@]3(C)[C@@H]4C[C@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@H]5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)CC[C@@]56C[C@@]46CC[C@]23C)O1";"IC50";"'='";"48920.0";"nM";"4.31";"";"";"UO_0000065";"4.86";"0.09";"4.48";"1.61";"0";"CHEMBL870599";"Inhibitory activity against tyrosinase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148597";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"48.92"
"CHEMBL4556868";"";"None";"372.47";"0";"2.75";"18";"CCCCCCn1cc(O)c(=O)cc1COC(=O)[C@@H](N)Cc1ccccc1";"IC50";"'='";"42800.0";"nM";"4.37";"";"";"UO_0000065";"11.73";"0.22";"1.62";"4.62";"0";"CHEMBL4411352";"Inhibition of tyrosinase (unknown origin) assessed as reduction in diphenolase activity";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411257";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"42.8"
"CHEMBL5418068";"";"None";"270.24";"0";"2.42";"4";"O=C1/C(=C/c2ccc(O)cc2O)Oc2ccc(O)cc21";"IC50";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"17.47";"0.32";"2.30";"5.43";"0";"CHEMBL5355298";"Inhibition of tyrosinase in human MNT-1 cell lysates using L-DOPA as substrate assessed as reduction in melanin formation preincubated for 10 mins followed by substrate addition and measured by microplate reader analysis";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"MNT-1";"Lysates";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352459";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.1667 hr";"INHIBITOR";"";"19.0"
"CHEMBL5411705";"";"None";"326.35";"0";"3.89";"7";"CCCCOc1ccc2c(c1)O/C(=C\c1ccc(O)cc1O)C2=O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5355298";"Inhibition of tyrosinase in human MNT-1 cell lysates using L-DOPA as substrate assessed as reduction in melanin formation preincubated for 10 mins followed by substrate addition and measured by microplate reader analysis";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"MNT-1";"Lysates";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352459";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.1667 hr";"";"";"100.0"
"CHEMBL5418183";"";"None";"284.27";"0";"2.73";"17";"Cc1c(O)ccc2c1O/C(=C\c1ccc(O)cc1O)C2=O";"IC50";"'='";"80000.0";"nM";"4.10";"";"";"UO_0000065";"14.41";"0.27";"1.37";"4.71";"0";"CHEMBL5355298";"Inhibition of tyrosinase in human MNT-1 cell lysates using L-DOPA as substrate assessed as reduction in melanin formation preincubated for 10 mins followed by substrate addition and measured by microplate reader analysis";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"MNT-1";"Lysates";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352459";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.1667 hr";"INHIBITOR";"";"80.0"
"CHEMBL5397672";"";"None";"285.25";"0";"2.36";"37";"Nc1c(C(=O)c2ccc(O)cc2O)oc2c(O)cccc12";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5355298";"Inhibition of tyrosinase in human MNT-1 cell lysates using L-DOPA as substrate assessed as reduction in melanin formation preincubated for 10 mins followed by substrate addition and measured by microplate reader analysis";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"MNT-1";"Lysates";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352459";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.1667 hr";"";"";"100.0"
"CHEMBL443605";"HEXYLRESORCINOL";"4.0";"194.27";"0";"3.22";"21";"CCCCCCc1ccc(O)cc1O";"IC50";"'='";"560.0";"nM";"6.25";"";"";"UO_0000065";"32.18";"0.61";"3.03";"15.45";"0";"CHEMBL3619576";"Inhibition of tyrosinase (unknown origin) using L-DOPA as substrate assessed as formation of dopachrome by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3616365";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";"";"";"0.56"
"CHEMBL513957";"ACROVESTONE";"None";"554.68";"2";"6.82";"6";"COc1c(CC=C(C)C)c(O)c([C@H](CC(C)C)c2c(O)c(CC=C(C)C)c(O)c(C(C)=O)c2O)c(O)c1C(C)=O";"IC50";"'='";"333000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL985004";"Inhibition of tyrosinase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146556";"1";"Scientific Literature";"J Nat Prod";"2003";"None";"";"";"";"333.0"
"CHEMBL287556";"KOJIC ACID";"None";"142.11";"0";"-0.16";"Kojic acid";"O=c1cc(CO)occ1O";"IC50";"'='";"66550.0";"nM";"4.18";"";"";"UO_0000065";"29.39";"0.57";"4.34";"5.91";"0";"CHEMBL1054042";"Inhibition of tyrosinase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153005";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";"66.55"
"CHEMBL482409";"";"None";"306.36";"0";"4.32";"22";"O=C1/C(=C/c2ccc(O)cc2)CCC/C1=C\c1ccc(O)cc1";"IC50";"'>'";"250000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1054042";"Inhibition of tyrosinase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153005";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";"250.0"
"CHEMBL5435799";"";"None";"297.31";"0";"2.78";"9";"CN(C)c1ccc2c(c1)O/C(=C\c1ccc(O)cc1O)C2=O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5355298";"Inhibition of tyrosinase in human MNT-1 cell lysates using L-DOPA as substrate assessed as reduction in melanin formation preincubated for 10 mins followed by substrate addition and measured by microplate reader analysis";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"MNT-1";"Lysates";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352459";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.1667 hr";"";"";"100.0"
"CHEMBL5408197";"";"None";"268.27";"0";"2.63";"23";"O=C1/C(=C/c2ccc(O)cc2O)Cc2c(O)cccc21";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"21.60";"0.40";"3.17";"7.45";"0";"CHEMBL5355298";"Inhibition of tyrosinase in human MNT-1 cell lysates using L-DOPA as substrate assessed as reduction in melanin formation preincubated for 10 mins followed by substrate addition and measured by microplate reader analysis";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"MNT-1";"Lysates";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352459";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.1667 hr";"INHIBITOR";"";"1.6"
"CHEMBL1374610";"";"None";"254.24";"0";"2.87";"32";"O=c1cc(-c2ccc(O)cc2O)oc2ccccc12";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5355298";"Inhibition of tyrosinase in human MNT-1 cell lysates using L-DOPA as substrate assessed as reduction in melanin formation preincubated for 10 mins followed by substrate addition and measured by microplate reader analysis";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"MNT-1";"Lysates";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352459";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.1667 hr";"";"";"100.0"
"CHEMBL4466751";"";"None";"435.48";"0";"1.42";"20";"N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)OCc1cc(=O)c(O)c[nH]1";"IC50";"'='";"8970.0";"nM";"5.05";"";"";"UO_0000065";"11.59";"0.22";"3.63";"3.75";"0";"CHEMBL4411351";"Inhibition of tyrosinase (unknown origin) assessed as reduction in monophenolase activity";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411257";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"8.97"
"CHEMBL389166";"";"None";"228.20";"0";"2.36";"13";"O=c1c2cc(O)ccc2oc2cccc(O)c12";"IC50";"'='";"4520.0";"nM";"5.34";"";"";"UO_0000065";"23.42";"0.43";"2.98";"7.56";"0";"CHEMBL4678137";"Inhibition of Tyrosinase (unknown origin) using tyrosine as substrate incubated for 20 mins followed by substrate addition and measured every 10 mins for 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4673324";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 0.8333 hr";"INHIBITOR";"";"4.52"
"CHEMBL161598";"ANISALDEHYDE";"None";"136.15";"0";"1.51";"4";"COc1ccc(C=O)cc1";"IC50";"'='";"320000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL813550";"Inhibitory activity was evaluated against the oxidation of L-3,4-dihydroxyphenylalanine (L-DOPA) catalyzed by mushroom tyrosinase";"B";"BAO_0000357";"single protein format";"mushroom";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147427";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"320.0"
"CHEMBL50";"QUERCETIN";"3.0";"302.24";"0";"1.99";"Quercetin";"O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12";"IC50";"'='";"44380.0";"nM";"4.35";"";"";"UO_0000065";"14.40";"0.27";"2.36";"3.31";"0";"CHEMBL5147294";"Inhibition of tyrosinase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143656";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"";"INHIBITOR";"";"44.38"
"CHEMBL287556";"KOJIC ACID";"None";"142.11";"0";"-0.16";"kojicacid";"O=c1cc(CO)occ1O";"IC50";"'='";"133400.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL854613";"Inhibition of tyrosinase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139674";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"133.4"
"CHEMBL43065";"OXYRESVERATROL";"None";"244.25";"0";"2.68";"1, oxyresveratrol";"Oc1cc(O)cc(/C=C/c2ccc(O)cc2O)c1";"IC50";"'='";"12700.0";"nM";"4.90";"";"";"UO_0000065";"20.05";"0.37";"2.22";"6.05";"0";"CHEMBL854613";"Inhibition of tyrosinase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139674";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"12.7"
"CHEMBL465880";"MORACHALCONE A";"None";"340.38";"0";"3.91";"72; 86";"CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2O)c1O";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"20.85";"0.39";"3.19";"7.24";"0";"CHEMBL4411347";"Inhibition of tyrosinase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411257";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"0.08"
"CHEMBL242080";"E319";"None";"166.22";"0";"2.40";"TBHQ";"CC(C)(C)c1cc(O)ccc1O";"IC50";"'='";"54200.0";"nM";"4.27";"";"";"UO_0000065";"25.66";"0.49";"1.87";"10.54";"0";"CHEMBL3406549";"Inhibition of tyrosinase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400083";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"54.2"
"CHEMBL477832";"";"None";"222.37";"0";"4.23";"8";"CC(C)=CCC[C@@](C)(O)[C@@H]1CC=C(C)CC1";"IC50";"'='";"635.0";"ug.mL-1";"";"Outside typical range";"";"UO_0000274";"";"";"";"";"0";"CHEMBL5233572";"Inhibition of tyrosinase (unknown origin) using DOPA as substrate incubated for 15 min by spectrophotometer assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5233214";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 0.25 hr";"INHIBITOR";"";"635.0"
"CHEMBL5396212";"";"None";"254.24";"0";"2.71";"2";"O=C1/C(=C/c2ccc(O)cc2O)Oc2ccccc21";"IC50";"'='";"18000.0";"nM";"4.75";"";"";"UO_0000065";"18.66";"0.34";"2.03";"7.11";"0";"CHEMBL5355298";"Inhibition of tyrosinase in human MNT-1 cell lysates using L-DOPA as substrate assessed as reduction in melanin formation preincubated for 10 mins followed by substrate addition and measured by microplate reader analysis";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"MNT-1";"Lysates";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352459";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.1667 hr";"INHIBITOR";"";"18.0"
"CHEMBL5410488";"";"None";"208.30";"0";"3.53";"225";"CCCCCCc1ccc(O)c(C)c1O";"IC50";"'='";"93000.0";"nM";"4.03";"";"";"UO_0000065";"19.35";"0.37";"0.50";"9.96";"0";"CHEMBL5331159";"Inhibition of human tyrosinase using L-DOPA as substrate incubated for 10 to 20 mins by MBTH dye based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5331042";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME_Lower = 10.0 min | TIME_Upper = 20.0 min";"INHIBITOR";"";"93.0"
"CHEMBL5430655";"";"None";"290.39";"0";"3.97";"231";"Oc1ccc(-c2csc(NC3CCCCC3)n2)c(O)c1";"IC50";"'='";"16000.0";"nM";"4.80";"";"";"UO_0000065";"16.52";"0.33";"0.83";"7.34";"0";"CHEMBL5331159";"Inhibition of human tyrosinase using L-DOPA as substrate incubated for 10 to 20 mins by MBTH dye based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5331042";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME_Lower = 10.0 min | TIME_Upper = 20.0 min";"INHIBITOR";"";"16.0"
"CHEMBL4757374";"";"None";"318.40";"0";"3.74";"232";"O=C(Nc1nc(-c2ccc(O)cc2O)cs1)C1CCCCC1";"IC50";"'='";"4600.0";"nM";"5.34";"";"";"UO_0000065";"16.76";"0.33";"1.60";"6.47";"1";"CHEMBL5331159";"Inhibition of human tyrosinase using L-DOPA as substrate incubated for 10 to 20 mins by MBTH dye based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5331042";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME_Lower = 10.0 min | TIME_Upper = 20.0 min";"INHIBITOR";"";"4.6"
"CHEMBL232202";"ARBUTIN";"2.0";"272.25";"0";"-1.43";"Arbutin";"OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'>'";"4000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5331164";"Inhibition of human His-tagged tyrosinase CD expressed in HEK293 cells assessed as inhibition of melanin production using L-DOPA as substrate";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5331042";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"";"";"4000.0"
"CHEMBL3810334";"";"None";"422.44";"0";"2.66";"19";"O=C(N[C@@H](Cc1ccccc1)C(=O)OCc1cc(=O)c(O)c[nH]1)OCc1ccccc1";"IC50";"'='";"2790.0";"nM";"5.55";"";"";"UO_0000065";"13.15";"0.24";"2.89";"4.72";"0";"CHEMBL4411352";"Inhibition of tyrosinase (unknown origin) assessed as reduction in diphenolase activity";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411257";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"2.79"
"CHEMBL477256";"";"None";"310.34";"1";"5.18";"28";"O=C1/C(=C/c2ccc(F)cc2)CCC/C1=C\c1ccc(F)cc1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL1054042";"Inhibition of tyrosinase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153005";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";""
"CHEMBL1807311";"";"None";"270.24";"0";"2.42";"5";"O=C1/C(=C/c2ccc(O)cc2O)Oc2cc(O)ccc21";"IC50";"'='";"6400.0";"nM";"5.19";"";"";"UO_0000065";"19.22";"0.35";"2.77";"5.97";"0";"CHEMBL5355298";"Inhibition of tyrosinase in human MNT-1 cell lysates using L-DOPA as substrate assessed as reduction in melanin formation preincubated for 10 mins followed by substrate addition and measured by microplate reader analysis";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"MNT-1";"Lysates";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352459";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.1667 hr";"INHIBITOR";"";"6.4"
"CHEMBL4743159";"";"None";"278.33";"0";"2.82";"Thiamidol";"CC(C)C(=O)Nc1nc(-c2ccc(O)cc2O)cs1";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"21.41";"0.43";"3.14";"7.23";"1";"CHEMBL5355312";"Inhibition of truncated His-tagged human tyrosinase catalytic domain expressed in HEK293 cells using L-DOPA as substrate";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352459";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"";"INHIBITOR";"";"1.1"
"CHEMBL5413687";"";"None";"314.37";"0";"3.46";"221";"OCc1ccc(Nc2nc(-c3ccc(O)cc3O)cs2)cc1";"IC50";"'='";"5700.0";"nM";"5.24";"";"";"UO_0000065";"16.68";"0.33";"1.78";"6.13";"0";"CHEMBL5331159";"Inhibition of human tyrosinase using L-DOPA as substrate incubated for 10 to 20 mins by MBTH dye based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5331042";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME_Lower = 10.0 min | TIME_Upper = 20.0 min";"INHIBITOR";"";"5.7"
"CHEMBL221300";"";"None";"300.35";"0";"3.89";"6";"COc1cc(/C=C\c2ccc(OC)cc2OC)cc(OC)c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL854613";"Inhibition of tyrosinase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139674";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"100.0"
"CHEMBL4470963";"";"None";"465.54";"0";"0.99";"1";"C=C[C@]1(C)C[C@H](OC(=O)[C@@H](C)CO)[C@@H]2[C@H](OC(=O)[C@H]2CN2CCC[C@H]2C(=O)O)[C@H]1C(=C)CO";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4393647";"Inhibition of tyrosinase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4392888";"1";"Scientific Literature";"J Nat Prod";"2019";"None";"";"";"";"50.0"
"CHEMBL287556";"KOJIC ACID";"None";"142.11";"0";"-0.16";"kojic acid";"O=c1cc(CO)occ1O";"IC50";"'='";"125000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL985004";"Inhibition of tyrosinase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146556";"1";"Scientific Literature";"J Nat Prod";"2003";"None";"";"";"";"125.0"
"CHEMBL5420730";"";"None";"269.26";"0";"1.89";"33";"O=C1c2ccccc2C(=O)N1Cc1ccc(O)cc1O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5355298";"Inhibition of tyrosinase in human MNT-1 cell lysates using L-DOPA as substrate assessed as reduction in melanin formation preincubated for 10 mins followed by substrate addition and measured by microplate reader analysis";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"MNT-1";"Lysates";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352459";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.1667 hr";"";"";"100.0"
"CHEMBL4175535";"";"None";"256.26";"0";"2.96";"15";"COc1ccc2oc3ccccc3c(=O)c2c1OC";"IC50";"'='";"4020.0";"nM";"5.40";"";"";"UO_0000065";"21.06";"0.39";"2.44";"11.09";"0";"CHEMBL4678137";"Inhibition of Tyrosinase (unknown origin) using tyrosine as substrate incubated for 20 mins followed by substrate addition and measured every 10 mins for 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4673324";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 0.8333 hr";"INHIBITOR";"";"4.02"
"CHEMBL146816";"METHYL P-HYDROXYCINNAMATE";"None";"178.19";"0";"1.58";"109";"COC(=O)/C=C/c1ccc(O)cc1";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"25.38";"0.48";"2.94";"9.72";"0";"CHEMBL4411363";"Inhibition of human tyrosinase after 120 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411257";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"30.0"
"CHEMBL3978212";"";"None";"271.23";"0";"1.41";"105";"O=C1/C(=C/c2ccc(=O)n(O)c2)Oc2cc(O)ccc21";"IC50";"'='";"16600.0";"nM";"4.78";"";"";"UO_0000065";"17.62";"0.33";"3.37";"5.39";"1";"CHEMBL4411361";"Inhibition of recombinant human tyrosinase expressed in baculovirus infected Sf9 cells using L-DOPA as substrate by spectrophotometric analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1973";"Tyrosinase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411257";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308860";"";"";"";"16.6"
